order_id,customer_name,customer_email,order_date,updated_at,status,currency,amount
ORD-102648,Nguyễn Moore,nguyễn.moore357@shop.example,02/14/2026,2026-02-14T22:31:11Z,shipped,USD,569.94
ORD-101526,José Håkonsen,jose.hakonsen701@mail.test,09/11/2025,2025-09-11T11:41:29Z,completed,USD,"1,643.56"
ORD-106411,Elizabeth Thomas,elizabeth.thomas7487@example.com,2025-08-22,2025-08-22T22:15:28Z,completed,USD,"$1,676.18"
ORD-106404,Lisa White,lisa.white946@example.com,04 Dec 2025,2025-12-04T09:06:34Z,completed,USD,1592.11
ORD-102680,Jennifer Martinez,jennifer.martinez788@example.com,02 Apr 2026,2026-04-02T00:28:58Z,pending,USD,735.48
ORD-105055,Lisa Clark,lisa.clark440@mail.test,21 Feb 2026,2026-02-21T01:53:19Z,cancelled,EUR,518.38
ORD-100494,Joseph Češka,joseph.češka5782@acme.test,08/17/2025,2025-08-17T08:24:58Z,pending,USD,"2,082.90"
ORD-108309,Michael Lewis,michael.lewis1494@mail.test,01/07/2026,2026-01-07T04:20:57Z,completed,USD,"1,701.17"
ORD-102951,Søren Williams,soren.williams6911@example.com,01/30/2026,2026-01-30T09:29:58Z,shipped,USD,289.18
ORD-109049,David Müller,david.muller4290@acme.test,2026-05-07,2026-05-07T10:50:08Z,refunded,USD,1275.53
ORD-108563,John Jones,john.jones7846@mail.test,2026-06-19,2026-06-19T00:18:47Z,completed,USD,1801.79
ORD-108068,Lisa 陳,lisa.陳1690@example.com,09/18/2025,2025-09-18T17:43:52Z,completed,USD,"1,590.22"
ORD-108858,Sarah Müller,sarah.muller50@example.com,04/14/2026,2026-04-14T18:45:16Z,completed,USD,1857.27
ORD-108223,William Nováková,william.novakova1357@acme.test,2025-12-07,2025-12-07T00:39:27Z,shipped,USD,1080.63
ORD-107201,François 陳,françois.陳4475@mail.test,2026-03-29,2026-03-29T10:32:30Z,completed,USD,"$1,420.80"
ORD-107124,Patricia Thompson,patricia.thompson6563@mail.test,06 Nov 2025,2025-11-06T08:45:57Z,completed,USD,212.72
ORD-108575,Barbara Clark,barbara.clark9409@mail.test,01 Mar 2026,2026-03-01T01:22:29Z,shipped,USD,1619.41
ORD-104374,Chris Allen,chris.allen5859@mail.test,12/15/2025,2025-12-15T16:59:06Z,completed,EUR,554.22
ORD-107949,Mónica Lee,monica.lee3019@mail.test,2026-03-29,2026-03-29T17:10:20Z,completed,USD,993.55
ORD-102443,Søren 陳,soren.陳8882@example.com,07/25/2025,2025-07-25T05:15:47Z,completed,USD,"$2,117.12"
ORD-106275,David Garcia,david.garcia3777@mail.test,23 Apr 2026,2026-04-23T22:10:38Z,completed,USD,2433.91
ORD-108528,David 陳,david.陳5793@example.com,04 Feb 2026,2026-02-04T06:55:01Z,completed,USD,2386.73
ORD-109455,Linda Clark,linda.clark5995@acme.test,2026-06-16,2026-06-16T12:48:56Z,pending,EUR,719.08
ORD-100939,Richard Lee,richard.lee1311@acme.test,11/10/2025,2025-11-10T18:28:40Z,cancelled,USD,995.16
ORD-107132,Joseph Harris,joseph.harris7891@shop.example,05 Jan 2026,2026-01-05T22:46:33Z,completed,USD,87.78
ORD-103780,美玲 Young,美玲.young4144@example.com,09 Nov 2025,2025-11-09T06:52:10Z,completed,USD,2425.30
ORD-100735,Linda Moore,linda.moore2333@mail.test,2026-06-10,2026-06-10T00:47:52Z,shipped,USD,555.08
ORD-106266,Susan White,susan.white6553@mail.test,2026-02-18,2026-02-18T10:27:45Z,completed,USD,"2,165.51"
ORD-108599,Mark Öztürk,mark.ozturk3055@acme.test,05/30/2026,2026-05-30T03:05:36Z,refunded,EUR,2374.80
ORD-107855,Mary 陳,mary.陳3368@example.com,2025-12-17,2025-12-17T23:24:09Z,refunded,USD,665.37
ORD-103694,Michael Nováková,MIchAeL.noVAkOvA2355@ShOp.ExAMple,06 Aug 2025,2025-08-06T14:46:12Z,completed,EUR,604.21
ORD-106231,Łukasz Clark,ŁUkASz.CLarK4124@maIL.Test,2025-12-03,2025-12-03T23:44:32Z,cancelled,USD,1518.85
ORD-108038,美玲 García,美玲.garcia7468@example.com,2025-08-10,2025-08-10T10:10:58Z,shipped,USD,722.20
ORD-101352,美玲 Clark,美玲.clark1238@example.com,2025-12-26,2025-12-26T17:31:18Z,shipped,USD,2051.26
ORD-109076,James Hall,james.hall4399@example.com,02/09/2026,2026-02-09T01:54:39Z,completed,USD,"1,000.31"
ORD-107487,Nguyễn King,ngUyễn.kINg7493@SHop.exAmple,08 Aug 2025,2025-08-08T10:21:57Z,completed,EUR,1295.91
ORD-107384,Linda Allen,linda.allen1102@mail.test,06/05/2026,2026-06-05T14:10:11Z,completed,USD,1647.30
ORD-103071,Nguyễn Jackson,nguyễn.jackson105@acme.test,08/30/2025,2025-08-30T08:50:07Z,completed,EUR,"1,195.65"
ORD-105996,Łukasz García,łukasz.garcia573@example.com,2026-01-11,2026-01-11T06:16:31Z,shipped,EUR,"2,218.14"
ORD-100738,Susan Taylor,susan.taylor5760@mail.test,2025-08-26,2025-08-26T03:58:38Z,completed,EUR,"1,961.11"
ORD-104626,Joseph White,joseph.white346@mail.test,2025-08-30,2025-08-30T08:04:43Z,refunded,USD,"-1,713.85"
ORD-103155,Björn Öztürk,bjorn.ozturk8398@acme.test,09/17/2025,2025-09-17T11:46:41Z,shipped,USD,"$2,015.61"
ORD-100445,Søren Nováková,soren.novakova6739@example.com,2026-05-29,2026-05-29T23:57:08Z,completed,EUR,"1,721.97"
ORD-103587,José Walker,jose.walker5182@example.com,21 Apr 2026,2026-04-21T08:43:46Z,completed,USD,1735.58
ORD-101202,Richard Thompson,richard.thompson5386@mail.test,03/17/2026,2026-03-17T14:20:17Z,completed,USD,953.86
ORD-105737,Karen Thompson,karen.thompson9224@example.com,2025-08-12,2025-08-12T23:18:14Z,pending,USD,2233.38
ORD-102771,Matthew Clark,matthew.clark1883@acme.test,16 Apr 2026,2026-04-16T04:39:25Z,shipped,USD,"1,311.83"
ORD-102522,Łukasz Davis,łukasz.davis1043@acme.test,02/09/2026,2026-02-09T23:59:59Z,completed,USD,"$2,490.92"
ORD-108853,Mary Håkonsen,mary.hAKoNsen9975@MAiL.test,07 Apr 2026,2026-04-07T19:05:07Z,refunded,USD,-506.69
ORD-103911,Mary Brown,mary.brown1257@shop.example,24 Jul 2025,2025-07-24T04:58:32Z,completed,USD,90.07
ORD-103085,Mónica Allen,monica.allen9822@acme.test,07/02/2025,2025-07-02T08:28:18Z,completed,USD,2036.34
ORD-105645,Jessica Young,jessica.young607@acme.test,02/01/2026,2026-02-01T23:22:36Z,completed,USD,1807.80
ORD-107340,Mary Walker,mary.walker5527@shop.example,07 Mar 2026,2026-03-07T00:16:07Z,shipped,USD,"$1,393.81"
ORD-102475,Anthony Češka,anthony.češka5531@acme.test,2026-01-09,2026-01-09T00:00:03Z,shipped,USD,"2,124.05"
ORD-106604,John Jackson,john.jackson7728@acme.test,19 Aug 2025,2025-08-19T21:38:46Z,completed,EUR,29.51
ORD-105507,Betty Taylor,betty.taylor5822@shop.example,06 Nov 2025,2025-11-06T06:58:11Z,pending,USD,"1,788.82"
ORD-102633,Jennifer Harris,jennifer.harris8970@acme.test,2025-09-01,2025-09-01T18:10:35Z,completed,USD,"$2,094.69"
ORD-106606,Robert Thompson,robert.thompson645@shop.example,2025-12-04,2025-12-04T22:22:42Z,shipped,USD,2423.96
ORD-102301,Élodie Williams,elodie.williams2841@mail.test,2025-10-20,2025-10-20T01:17:16Z,refunded,USD,-509.43
ORD-100580,Mónica Jackson,monica.jackson1174@mail.test,05/19/2026,2026-05-19T06:35:39Z,completed,USD,"$1,799.99"
ORD-100285,Renée Miller,renee.miller5247@acme.test,2025-11-12,2025-11-12T16:56:31Z,refunded,USD,976.78
ORD-101457,William Nováková,william.novakova8694@shop.example,11 Jan 2026,2026-01-11T14:15:55Z,pending,USD,1777.58
ORD-107797,Patricia Martinez,patricia.martinez8383@example.com,05/25/2026,2026-05-25T11:05:23Z,completed,USD,898.11
ORD-105796,Linda Lee,linda.lee8880@mail.test,03/21/2026,2026-03-21T13:26:15Z,completed,USD,173.55
ORD-106403,Jennifer Martinez,jennifer.martinez1768@acme.test,04/01/2026,2026-04-01T18:58:58Z,shipped,USD,262.30
ORD-100790,Nguyễn Williams,nguyễn.williams4156@example.com,10/16/2025,2025-10-16T11:38:42Z,shipped,USD,1039.67
ORD-106966,Søren Miller,soren.miller1534@acme.test,12/27/2025,2025-12-27T14:02:22Z,completed,USD,1714.77
ORD-106665,Mónica Rodriguez,monica.rodriguez3500@acme.test,02/24/2026,2026-02-24T10:28:25Z,pending,USD,1785.63
ORD-103989,François Walker,françois.walker5599@shop.example,11/28/2025,2025-11-28T23:06:58Z,completed,EUR,1418.36
ORD-109375,Łukasz Johnson,łukasz.johnson6700@example.com,19 Jan 2026,2026-01-19T13:16:27Z,completed,USD,1890.71
ORD-105894,Björn Wilson,bjorn.wilson6665@shop.example,01/17/2026,2026-01-17T15:19:31Z,shipped,USD,"1,943.85"
ORD-100996,Matthew Müller,matthew.muller4520@shop.example,2026-01-23,2026-01-23T14:11:28Z,cancelled,USD,"$1,888.41"
ORD-106593,Nguyễn Brown,nguyễn.brown3832@mail.test,12/15/2025,2025-12-15T16:16:16Z,completed,USD,1248.33
ORD-101445,Elizabeth Harris,elizabeth.harris1825@example.com,17 Apr 2026,2026-04-17T09:35:10Z,shipped,USD,"$1,405.56"
ORD-109441,美玲 Češka,美玲.češka4791@mail.test,08/09/2025,2025-08-09T01:09:17Z,shipped,EUR,1303.67
ORD-103340,Patricia Smith,patricia.smith2336@shop.example,08 Jul 2025,2025-07-08T07:45:30Z,shipped,USD,2354.11
ORD-107587,Søren Davis,soren.davis1163@acme.test,02 Oct 2025,2025-10-02T23:13:14Z,cancelled,USD,8.87
ORD-107462,Matthew Hall,matthew.hall4035@acme.test,2026-03-24,2026-03-24T07:56:15Z,shipped,USD,"$2,308.19"
ORD-106464,Søren Garcia,sOREn.GaRCIa7926@Shop.eXaMPle,14 Oct 2025,2025-10-14T01:57:07Z,refunded,USD,-459.95
ORD-105745,Karen Hall,karen.hall1473@example.com,2025-07-11,2025-07-11T01:12:58Z,completed,USD,"2,464.63"
ORD-102192,Anthony Thomas,anthony.thomas7781@example.com,13 Nov 2025,2025-11-13T16:27:06Z,completed,USD,1181.11
ORD-102769,Nguyễn Harris,nguyễn.harris2955@example.com,26 Jul 2025,2025-07-26T20:42:34Z,completed,EUR,978.37
ORD-103468,Sarah Allen,sarah.allen612@acme.test,15 Jan 2026,2026-01-15T01:46:18Z,completed,USD,2499.67
ORD-101613,Betty Young,bEttY.youNg5068@mail.teST,03/10/2026,2026-03-10T09:41:45Z,shipped,USD,"1,214.23"
ORD-108178,Thomas Håkonsen,ThOmAs.hakOnSen7433@MAIL.tESt,2025-09-04,2025-09-04T08:11:21Z,completed,USD,1464.06
ORD-100150,Nguyễn Johnson,nguyễn.johnson5465@example.com,02/03/2026,2026-02-03T21:13:41Z,refunded,USD,335.10
ORD-104417,Lisa Davis,lisa.davis72@mail.test,06 Jul 2025,2025-07-06T14:27:16Z,shipped,USD,845.54
ORD-105781,David Wilson,davId.WIlsoN9793@aCme.TeST,12/03/2025,2025-12-03T00:00:50Z,shipped,USD,"2,217.33"
ORD-101394,Anthony Češka,anthony.češka690@acme.test,02/18/2026,2026-02-18T19:53:36Z,shipped,USD,"$2,085.37"
ORD-108590,Robert Johnson,robert.johnson9594@example.com,2026-01-16,2026-01-16T15:29:04Z,completed,USD,"1,965.13"
ORD-107227,Elizabeth Lewis,elIZAbeth.leWIs9995@ACme.TEst,25 Nov 2025,2025-11-25T23:25:06Z,refunded,USD,-326.95
ORD-101779,José Harris,jose.harris264@example.com,04 Mar 2026,2026-03-04T07:51:27Z,cancelled,USD,2224.32
ORD-105503,Björn Lewis,bjorn.lewis1618@shop.example,03/08/2026,2026-03-08T04:12:09Z,completed,EUR,435.63
ORD-106357,Thomas Jones,thomas.jones4062@shop.example,08 Apr 2026,2026-04-08T17:51:53Z,cancelled,USD,"$1,857.84"
ORD-106103,Nancy Moore,nancy.moore5029@mail.test,2026-01-15,2026-01-15T14:33:38Z,shipped,USD,"2,099.20"
ORD-105256,Patricia Hall,patricia.hall3759@shop.example,10 Dec 2025,2025-12-10T19:28:34Z,completed,USD,"2,476.17"
ORD-106753,Joseph Young,joseph.young5516@acme.test,04/21/2026,2026-04-21T04:05:29Z,cancelled,USD,612.29
ORD-103203,Matthew Thompson,matthew.thompson2679@acme.test,09/01/2025,2025-09-01T11:03:09Z,shipped,USD,606.99
ORD-100920,Renée Hall,renee.hall6543@shop.example,15 Jul 2025,2025-07-15T00:04:40Z,refunded,USD,-33.14
ORD-107537,Zoë Anderson,zoe.anderson2782@example.com,2025-07-19,2025-07-19T10:55:32Z,completed,USD,$406.59
ORD-104454,Sarah Martin,sarah.martin3218@mail.test,09 Sep 2025,2025-09-09T15:38:38Z,pending,USD,1432.68
ORD-102674,Susan Smith,susan.smith106@mail.test,01/18/2026,2026-01-18T15:38:55Z,completed,USD,541.10
ORD-107396,Barbara Češka,barbara.češka8279@example.com,02 Dec 2025,2025-12-02T19:00:07Z,completed,USD,"1,610.72"
ORD-105950,Jennifer Smith,jennifer.smith524@example.com,04/01/2026,2026-04-01T17:58:04Z,completed,USD,1421.69
ORD-105779,健太 Lee,健太.lee3204@mail.test,2025-12-06,2025-12-06T20:07:00Z,shipped,USD,"$1,292.42"
ORD-109368,健太 Walker,健太.walker5570@mail.test,09/17/2025,2025-09-17T23:57:21Z,completed,USD,"1,517.58"
ORD-100342,Chris Clark,chris.clark9276@mail.test,2025-10-16,2025-10-16T08:20:53Z,refunded,USD,"-$2,348.97"
ORD-103967,Richard Johnson,richard.johnson8365@example.com,10/18/2025,2025-10-18T14:18:18Z,completed,USD,1815.31
ORD-101374,健太 Češka,健太.češka2158@shop.example,11 Nov 2025,2025-11-11T22:29:42Z,completed,USD,$385.68
ORD-103431,José Smith,jose.smith7381@shop.example,04/11/2026,2026-04-11T08:35:02Z,completed,EUR,823.40
ORD-107212,Jessica Rodriguez,jEsSiCa.RodrigueZ5550@example.Com,17 Feb 2026,2026-02-17T15:03:12Z,refunded,USD,553.92
ORD-106938,Barbara Lee,barbara.lee658@acme.test,2025-10-19,2025-10-19T12:13:53Z,refunded,USD,"-1,538.34"
ORD-106929,David Garcia,david.garcia4906@mail.test,11/12/2025,2025-11-12T13:31:04Z,shipped,USD,1173.49
ORD-108531,Betty Thompson,betty.thompson7472@shop.example,2025-09-22,2025-09-22T09:52:04Z,shipped,USD,"1,369.80"
ORD-109831,Zoë Harris,,2026-02-10,2026-02-10T10:00:00Z,completed,USD,99.00
ORD-103630,James Harris,james.harris1196@shop.example,05 Jan 2026,2026-01-05T02:15:34Z,shipped,USD,"$1,453.20"
ORD-108000,Mónica Müller,monica.muller8712@mail.test,2025-11-27,2025-11-27T11:31:23Z,refunded,USD,-1383.72
ORD-106646,François Anderson,françois.anderson3462@example.com,23 Feb 2026,2026-02-23T22:39:03Z,pending,USD,"$1,661.96"
ORD-102458,Sandra Wilson,sandra.wilson656@example.com,2025-12-19,2025-12-19T00:53:59Z,completed,USD,2114.86
ORD-101097,Mary Young,mary.young7972@example.com,2025-10-13,2025-10-13T03:31:50Z,cancelled,EUR,"1,806.81"
ORD-105283,Anthony Martin,anthony.martin9668@mail.test,05 Jun 2026,2026-06-05T11:07:36Z,cancelled,USD,"$1,017.25"
ORD-103144,健太 Johnson,健太.johnson326@mail.test,03 Oct 2025,2025-10-03T14:17:34Z,completed,USD,2108.29
ORD-104011,健太 Anderson,健太.anderson95@mail.test,03/23/2026,2026-03-23T05:18:48Z,pending,USD,"1,765.22"
ORD-104477,Patricia Miller,patricia.miller4486@acme.test,2026-06-26,2026-06-26T05:48:14Z,pending,EUR,1732.18
ORD-102318,美玲 Taylor,美玲.taylor3842@mail.test,07/14/2025,2025-07-14T15:40:24Z,pending,USD,1468.26
ORD-108361,Élodie Rodriguez,elodie.rodriguez5215@example.com,10/02/2025,2025-10-02T14:24:52Z,completed,EUR,66.95
ORD-101579,Barbara Thompson,barBaRA.THOMpsoN6935@aCme.teST,20 Aug 2025,2025-08-20T01:36:41Z,refunded,USD,-2122.41
ORD-108903,José Williams,jose.williams1086@shop.example,10/16/2025,2025-10-16T18:03:33Z,shipped,USD,$960.50
ORD-101346,Élodie Walker,elodie.walker4657@acme.test,2025-08-02,2025-08-02T20:21:17Z,completed,EUR,"1,970.62"
ORD-109032,Susan Češka,susan.češka184@example.com,02 Dec 2025,2025-12-02T02:02:57Z,completed,USD,883.48
ORD-103142,Lisa Williams,lISA.WILLiAMs1425@EXAmpLe.coM,24 Dec 2025,2025-12-24T21:12:38Z,completed,USD,422.22
ORD-100709,Søren Lewis,soren.lewis7273@acme.test,22 Jan 2026,2026-01-22T17:59:08Z,pending,EUR,500.61
ORD-100787,Elizabeth Johnson,elizabeth.johnson4290@shop.example,2026-05-07,2026-05-07T13:11:26Z,completed,USD,$655.95
ORD-107763,Lisa Nováková,lisa.novakova6322@shop.example,2025-12-27,2025-12-27T00:38:39Z,shipped,EUR,"1,702.27"
ORD-107671,Björn Jones,bjorn.jones8305@mail.test,27 Apr 2026,2026-04-27T18:04:44Z,refunded,EUR,-183.57
ORD-106198,Björn Jones,bjorn.jones8194@acme.test,09/07/2025,2025-09-07T22:13:40Z,completed,USD,1649.39
ORD-105025,Robert King,robert.king6509@mail.test,2026-06-09,2026-06-09T05:33:41Z,completed,USD,1294.31
ORD-102005,Sandra Öztürk,sandra.ozturk4256@acme.test,09 May 2026,2026-05-09T23:57:11Z,completed,USD,"2,338.85"
ORD-109157,Joseph Češka,joseph.češka9161@shop.example,29 Apr 2026,2026-04-29T01:13:09Z,completed,USD,43.58
ORD-108914,Linda Jones,linda.jones3053@shop.example,2026-02-27,2026-02-27T03:43:57Z,completed,USD,"1,470.43"
ORD-103403,Mark 陳,mark.陳2047@example.com,2026-04-30,2026-04-30T20:50:43Z,completed,USD,"2,204.87"
ORD-105802,Nguyễn Öztürk,nguyễn.ozturk9491@example.com,2026-06-11,2026-06-11T02:42:32Z,completed,USD,870.96
ORD-102697,Richard Jackson,richard.jackson6895@shop.example,10/24/2025,2025-10-24T01:56:41Z,pending,USD,1004.78
ORD-107383,Søren Thomas,soren.thomas1143@example.com,02 Jun 2026,2026-06-02T02:48:36Z,completed,USD,2219.30
ORD-104665,James Nováková,james.novakova3386@mail.test,08/20/2025,2025-08-20T18:29:58Z,shipped,USD,1636.79
ORD-103243,Lisa 陳,lisa.陳5606@mail.test,10/09/2025,2025-10-09T20:40:22Z,refunded,USD,"$1,709.91"
ORD-105274,Joseph 陳,joseph.陳1730@mail.test,04/02/2026,2026-04-02T17:29:30Z,cancelled,USD,"$2,088.13"
ORD-103250,Susan Anderson,susan.anderson1156@mail.test,2026-05-14,2026-05-14T15:47:14Z,cancelled,USD,"$1,432.01"
ORD-106035,Susan Müller,susan.muller4876@mail.test,11 Feb 2026,2026-02-11T20:22:13Z,refunded,USD,-1709.40
ORD-106721,Elizabeth Allen,elizabeth.allen7022@example.com,10 Dec 2025,2025-12-10T01:17:00Z,refunded,USD,"-1,367.81"
ORD-100177,Zoë Müller,zoe.muller9249@acme.test,03 May 2026,2026-05-03T05:49:40Z,refunded,USD,1642.14
ORD-108925,François White,françois.white2884@shop.example,06/04/2026,2026-06-04T01:39:37Z,refunded,USD,"-$1,256.28"
ORD-107331,Robert Johnson,robert.johnson639@example.com,05 Feb 2026,2026-02-05T18:41:14Z,refunded,USD,-929.16
ORD-107067,Nguyễn Walker,nguyễn.walker3700@acme.test,05/19/2026,2026-05-19T07:32:30Z,shipped,USD,660.00
ORD-105683,Mónica Johnson,monica.johnson6958@shop.example,13 Dec 2025,2025-12-13T01:33:36Z,completed,USD,310.49
ORD-107122,Daniel Walker,daniel.walker7436@example.com,02/23/2026,2026-02-23T08:53:06Z,completed,USD,683.17
ORD-107903,Renée King,renee.king333@acme.test,08/23/2025,2025-08-23T08:01:43Z,completed,USD,"$1,223.50"
ORD-104382,Sarah 陳,sarah.陳1051@example.com,11 Oct 2025,2025-10-11T17:46:02Z,pending,USD,$86.10
ORD-102684,Richard Thompson,richard.thompson264@shop.example,05/13/2026,2026-05-13T16:54:15Z,completed,USD,404.34
ORD-102785,Søren Thompson,soren.thompson9835@acme.test,2026-03-21,2026-03-21T08:53:36Z,completed,USD,2281.06
ORD-100340,Jennifer Allen,jennifer.allen6047@shop.example,2026-01-13,2026-01-13T14:04:40Z,completed,USD,1530.56
ORD-101627,Björn Clark,bjorn.clark8931@mail.test,28 Aug 2025,2025-08-28T07:59:24Z,shipped,EUR,"1,130.90"
ORD-108319,Thomas Johnson,thomas.johnson395@acme.test,09/22/2025,2025-09-22T10:41:25Z,shipped,USD,2369.57
ORD-108183,Patricia Müller,patricia.muller3925@mail.test,07/20/2025,2025-07-20T14:59:18Z,shipped,USD,861.04
ORD-107088,Daniel Hall,daniel.hall4492@acme.test,10 Dec 2025,2025-12-10T23:39:11Z,completed,USD,"2,408.47"
ORD-104021,Joseph Miller,joseph.miller7728@example.com,2025-11-09,2025-11-09T15:36:44Z,completed,USD,2243.99
ORD-104545,Karen Wilson,karen.wilson8293@acme.test,02/02/2026,2026-02-02T17:20:36Z,completed,USD,"1,954.13"
ORD-101851,Linda García,linda.garcia8552@shop.example,11/10/2025,2025-11-10T17:08:10Z,shipped,USD,1502.07
ORD-105347,Mark Clark,mark.clark1595@example.com,16 Mar 2026,2026-03-16T19:08:06Z,pending,USD,"$1,224.90"
ORD-102208,John Nováková,john.novakova9294@shop.example,2026-03-03,2026-03-03T18:07:36Z,completed,USD,119.32
ORD-107035,Sandra Young,sandra.young5444@mail.test,2025-12-13,2025-12-13T02:09:19Z,completed,USD,$173.42
ORD-102499,José Thomas,jose.thomas8425@acme.test,03/18/2026,2026-03-18T19:43:02Z,completed,USD,$844.92
ORD-102552,Thomas Clark,thomas.clark4642@acme.test,2025-10-06,2025-10-06T07:46:38Z,completed,USD,491.72
ORD-107250,Matthew Martinez,matthew.martinez7381@example.com,2025-09-09,2025-09-09T00:07:51Z,pending,USD,137.97
ORD-104856,William Thompson,william.thompson4882@shop.example,09 Aug 2025,2025-08-09T00:45:49Z,completed,USD,1563.76
ORD-101224,Søren Češka,sOrEN.češKa4917@MaIl.TesT,19 May 2026,2026-05-19T07:40:22Z,pending,USD,"$1,756.05"
ORD-109333,Nguyễn Wilson,nguyễn.wilson7523@example.com,2025-08-29,2025-08-29T01:07:31Z,completed,USD,1286.65
ORD-103614,美玲 Davis,美玲.DaVIS3136@SHOP.ExaMPlE,2026-04-04,2026-04-04T13:19:17Z,pending,USD,"1,472.34"
ORD-105386,Elizabeth Anderson,elizabeth.anderson575@example.com,27 May 2026,2026-05-27T23:46:18Z,pending,USD,1304.52
ORD-100491,John Moore,john.moore3797@acme.test,2025-09-24,2025-09-24T23:30:22Z,completed,USD,117.21
ORD-100591,Elizabeth Clark,elizabeth.clark2249@acme.test,31 Jul 2025,2025-07-31T17:17:14Z,completed,USD,"$1,782.32"
ORD-104278,Robert 陳,robert.陳800@shop.example,09/27/2025,2025-09-27T11:53:15Z,completed,EUR,1482.20
ORD-100338,Michael Rodriguez,michael.rodriguez972@acme.test,11/28/2025,2025-11-28T16:57:43Z,cancelled,USD,$337.62
ORD-108770,Zoë Håkonsen,zoe.hakonsen9081@acme.test,08/05/2025,2025-08-05T20:13:44Z,shipped,USD,"2,184.15"
ORD-100671,Nancy Allen,nancy.allen8445@example.com,2025-07-22,2025-07-22T12:17:09Z,pending,USD,"$1,258.41"
ORD-107675,Nancy Češka,nanCY.ČEŠKA4801@mail.tesT,07 Nov 2025,2025-11-07T15:57:57Z,cancelled,EUR,386.30
ORD-104036,Patricia Češka,patricia.češka4807@example.com,01/18/2026,2026-01-18T23:37:06Z,pending,USD,1307.62
ORD-105138,美玲 Davis,美玲.davis2604@shop.example,2026-04-10,2026-04-10T07:05:19Z,refunded,USD,-817.70
ORD-106532,Renée Moore,renee.moore3258@example.com,19 May 2026,2026-05-19T16:42:08Z,refunded,USD,240.52
ORD-103593,健太 Lee,健太.lEE1740@Shop.exaMple,04/25/2026,2026-04-25T08:14:49Z,completed,USD,46.00
ORD-109133,Thomas Clark,thomas.clark2463@mail.test,10/22/2025,2025-10-22T20:36:19Z,shipped,USD,1298.54
ORD-109468,Sarah Martin,sarah.martin5144@mail.test,04/12/2026,2026-04-12T00:12:20Z,refunded,USD,$143.81
ORD-102998,Robert Brown,robert.brown6649@shop.example,03/16/2026,2026-03-16T19:08:42Z,completed,USD,$842.64
ORD-102128,Mónica 陳,monica.陳6791@mail.test,2026-06-30,2026-06-30T00:41:07Z,refunded,USD,-86.86
ORD-107367,José Johnson,jose.johnson5355@example.com,2025-10-11,2025-10-11T21:40:08Z,completed,EUR,"1,401.64"
ORD-105222,Mary Moore,MAry.moore4097@examPlE.coM,01/10/2026,2026-01-10T12:20:55Z,completed,EUR,"2,438.83"
ORD-108641,François Jones,françois.jones939@mail.test,03/17/2026,2026-03-17T04:57:23Z,pending,USD,494.12
ORD-108919,Jessica Jones,jessica.jones4391@acme.test,2025-11-01,2025-11-01T04:32:09Z,completed,USD,"$2,497.37"
ORD-100100,Barbara Taylor,barbara.taylor7934@mail.test,11 Oct 2025,2025-10-11T03:47:34Z,completed,GBP,729.82
ORD-108137,Łukasz Češka,łukasz.češka2545@shop.example,08 Oct 2025,2025-10-08T06:52:45Z,completed,USD,1346.57
ORD-102533,Matthew Hall,mAtthEw.hAlL5833@shOP.exAMplE,01/07/2026,2026-01-07T02:36:37Z,shipped,USD,483.95
ORD-100011,Linda Johnson,whale0.johnson4013@shop.example,03 Nov 2025,2025-11-03T06:58:36Z,completed,USD,"$3,381.96"
ORD-104065,John Clark,john.clark3676@acme.test,2026-03-29,2026-03-29T02:15:33Z,completed,USD,"$2,038.62"
ORD-103432,Mónica Thomas,monica.thomas9103@acme.test,29 Jun 2026,2026-06-29T23:56:57Z,completed,USD,"1,900.45"
ORD-101664,Robert Miller,robert.miller3790@mail.test,08 Feb 2026,2026-02-08T13:35:01Z,completed,EUR,"1,229.42"
ORD-109774,David Lee,david.lee6558@acme.test,30 Jun 2026,2026-06-30T13:36:00Z,completed,USD,$736.59
ORD-106833,Matthew Allen,maTtheW.alLEn1740@maIL.tEST,08/19/2025,2025-08-19T11:30:05Z,completed,EUR,53.79
ORD-106582,Susan Nováková,susan.novakova6278@acme.test,22 Jul 2025,2025-07-22T15:50:04Z,pending,EUR,"2,296.85"
ORD-100936,Joseph Hall,joseph.hall3008@shop.example,08 May 2026,2026-05-08T21:44:46Z,completed,EUR,"2,285.30"
ORD-102021,美玲 Martinez,美玲.martinez2927@mail.test,09 Nov 2025,2025-11-09T04:22:35Z,pending,USD,154.84
ORD-108752,Michael Rodriguez,michael.rodriguez5341@example.com,27 Nov 2025,2025-11-27T06:25:40Z,shipped,USD,$560.25
ORD-108791,Patricia Allen,patricia.allen1610@shop.example,04/05/2026,2026-04-05T19:33:56Z,completed,USD,2435.74
ORD-103804,Anthony Garcia,anthony.garcia6201@example.com,08/30/2025,2025-08-30T09:38:46Z,refunded,USD,"1,321.36"
ORD-109623,Elizabeth Öztürk,elizabeth.ozturk8995@acme.test,06/12/2026,2026-06-12T18:30:15Z,pending,EUR,"1,718.73"
ORD-106944,Joseph Lee,joseph.lee7403@acme.test,28 Aug 2025,2025-08-28T16:33:00Z,completed,EUR,285.68
ORD-109182,José Martin,jose.martin7062@acme.test,04 Aug 2025,2025-08-04T12:30:12Z,refunded,USD,"1,653.85"
